title,originallink,link,description,pubDate
"中, 곧 고위험그룹 대상 백신 접종 시작…일반인은 아직",https://www.hankyung.com/international/article/2020121966157,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=104&oid=015&aid=0004470059,중국이 조만간 의료진 등 감염 고위험 그룹부터 신종 <b>코로나</b>바이러스 감염증(<b>코로나</b>19) 백신 접종을 시작한다. 19일 중국중앙방송(CCTV) 등에 따르면 쩡이신 중국 국가위생건강위원회 부주임은 이날 브리핑에서 겨울철... ,"Sat, 19 Dec 2020 16:59:00 +0900"
영주 '<b>코로나</b>19' 3명 추가 확진...누적 27명,http://www.anewsa.com/detail.php?number=2308469&thread=09,http://www.anewsa.com/detail.php?number=2308469&thread=09,영주시보건소 전경./아시아뉴스통신 DB			[아시아뉴스통신=채봉완 기자] 경북 영주에서 '<b>코로나</b>19' 확진자 3명이 추가로 발생했다.누적 확진자는 27명이 됐다.방역당국은 확진자 동선 및 접촉자에 대한... ,"Sat, 19 Dec 2020 16:59:00 +0900"
"'놀면 뭐하니?'→'백파더'→'전참시' 오늘(19일) 결방, 확진자 발생 여파",http://tvdaily.asiae.co.kr/read.php3?aid=16083646041571783019,http://tvdaily.asiae.co.kr/read.php3?aid=16083646041571783019,주말 예능 프로그램 대거 결방은 전날인 18일 MBC 직원 중 <b>코로나</b>19 확진자가 발생함에 따라 <b>코로나</b>19 감염 예방에 선제적으로 대응하기 위한 조치다. 당시 MBC 측은 공식 보도자료를 통해 &quot;당사는 사내 직원의 <b>코로나</b>19... ,"Sat, 19 Dec 2020 16:59:00 +0900"
"[아통포토] 마스크 미착용 노숙자, 불안한 시민들 &quot;술 대신 마스크 샀으면&quot;",http://www.anewsa.com/detail.php?number=2308471&thread=01r01,http://www.anewsa.com/detail.php?number=2308471&thread=01r01,"수도권 사회적 거리두기가 2.5단계로 강화된 가운데 19일 오후 서울역에 노숙자들이 마스크를 쓰지 않고 거리에서 활동하고 있어, <b>코로나</b> 집단 감염 우려의 목소리가 나오고 있다. /아시아뉴스통신=황준수 기자... ","Sat, 19 Dec 2020 16:59:00 +0900"
유튜버 '하얀트리거'와 계약 해지 '샌드박스'... 허위폭로 유튜버에 해지 &quot;공...,http://mbnmoney.mbn.co.kr/news/view?news_no=MM1004214076,http://mbnmoney.mbn.co.kr/news/view?news_no=MM1004214076,식당 측은 지난 15일 청와대 국민청원 홈페이지에 청원 글을 올려 &quot;<b>코로나</b>보다 더 무서운 유튜버의 갑질과 횡포를 법과 제도로 막을 수는 없는지 너무나 답답하다&quot;며 &quot;자영업자들이 마음 편하게 장사에만 전념할 수 있도록... ,"Sat, 19 Dec 2020 16:59:00 +0900"
[아통포토] 노숙자들 마스크미착용 단속 하지 않아...,http://www.anewsa.com/detail.php?number=2308468&thread=01r01,http://www.anewsa.com/detail.php?number=2308468&thread=01r01,"수도권 사회적 거리두기가 2.5단계로 강화된 가운데 19일 오후 서울역에 노숙자들이 마스크를 쓰지 않고 거리에서 활동하고 있어, <b>코로나</b> 집단 감염 우려의 목소리가 나오고 있다. /아시아뉴스통신=황준수 기자... ","Sat, 19 Dec 2020 16:59:00 +0900"
"[올댓차이나] 중국, 전국 규모 <b>코로나</b>19 백신 대량 접종 개시",http://www.newsis.com/view/?id=NISX20201219_0001276395&cID=10101&pID=10100,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=104&oid=003&aid=0010251287,중국 정부는 19일 전국적으로 신종 <b>코로나</b>바이러스 감염증(<b>코로나</b>19) 백신 접종을 시작한다고 발표했다. 신화망(新華網)과 국제방송 등에 따르면 중국 국무원 공동예방억제 메커니즘(聯防聯控機制)은 이날 베이징에서... ,"Sat, 19 Dec 2020 16:58:00 +0900"
고양서 집단감염 요양병원 7명 추가 확진 등 23명 발생,http://www.newsis.com/view/?id=NISX20201219_0001276393&cID=10817&pID=14000,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=003&aid=0010251288,경기 고양시는 지역민과 타지역 거주자를 포함해 23명이 신종 <b>코로나</b>바이러스 감염즈(<b>코로나</b>19) 확진 판정을 받았다고 19일 밝혔다. 집단감염이 발생한 일산동구 미소아침요양병원 관련 입소자와 종사자 7명이 추가... ,"Sat, 19 Dec 2020 16:58:00 +0900"
[천지포토] <b>코로나</b>19 검사 안내하는 의료진,http://www.newscj.com/news/articleView.html?idxno=810686,http://www.newscj.com/news/articleView.html?idxno=810686,신종 <b>코로나</b>바이러스 감염증(<b>코로나</b>19) 신규 확진자가 나흘째 1000명대를 넘어선 가운데 19일 오후 서울 성북구청 앞 임시 선별진료소에서 의료진들이 <b>코로나</b>19 검사를 받으러 온 시민들을 안내하고 있다. 성북구는 전날... ,"Sat, 19 Dec 2020 16:58:00 +0900"
"화순군, <b>코로나</b>19 추가 확진 1명 발생…방역 총력전",http://www.enewstoday.co.kr/news/articleView.html?idxno=1437466,http://www.enewstoday.co.kr/news/articleView.html?idxno=1437466,"전남 화순군에서 19일 <b>코로나</b>19 확진자 1명이 추가 발생했다. 구충곤 화순군수 [사진=화순군청] 전남 496번으로 분류된 확진자는 18일 몸살감기, 미각손실 증상이 있어 화순군 보건소에서 검체를 채취했고, 19일 새벽 최종... ","Sat, 19 Dec 2020 16:58:00 +0900"
춘제 앞둔 中 &quot;방역상황 심각&quot;…고위험군 곧 백신 접종,http://www.wowtv.co.kr/NewsCenter/News/Read?articleId=A202012190071&t=NN,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=104&oid=215&aid=0000923896,중국이 조만간 감염 고위험 그룹부터 <b>코로나</b>19 백신 접종을 시작한다. 중국중앙방송(CCTV) 등에 따르면 쩡이신... 쩡 부주임은 &quot;(백신 접종으로) 집단면역을 형성해 <b>코로나</b>19를 가능한 한 빨리 더 효과적으로 통제하는 것이... ,"Sat, 19 Dec 2020 16:57:00 +0900"
[속보] 영주시청 영주시 25~27번째 확진자 발생 알려,http://www.asiaa.co.kr/news/articleView.html?idxno=13361,http://www.asiaa.co.kr/news/articleView.html?idxno=13361,<b>코로나</b>19 자료사진 (사진=뉴스1 제공) 영주시청이 <b>코로나</b>19 영주시 25~27번째 확진자 발생을 알렸다. 영주시 25~27번째 확진자는 22번째 확진자와 접촉으로 감염을 추정하고 있다. 영주시청은 역학조사 진행중이며... ,"Sat, 19 Dec 2020 16:57:00 +0900"
"파주시,장애인 시설서 12명 <b>코로나</b>19 집단 감염",http://www.idsn.co.kr/news/articleView.html?idxno=38146,http://www.idsn.co.kr/news/articleView.html?idxno=38146,"파주시 <b>코로나</b>19 신규 확진자 일자별 발생현황 추이(자료, 파주시청 제공) 파주시 한 장애인 주거시설에서 직원과 입소자 12명이 무더기로 <b>코로나</b>19 확진판정을 받았다. 19일 파주시청에 따르면 법원읍 한 장애인... ","Sat, 19 Dec 2020 16:57:00 +0900"
中 &quot;겨울 방역 비상···의료진 등 고위험그룹 곧 백신 접종 개시&quot;,https://www.sedaily.com/NewsView/1ZBQTZYLXE,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=104&oid=011&aid=0003844457,중국이 신종 <b>코로나</b>바이러스 감염증(<b>코로나</b>19) 백신 접종을 의료진 등 감염 고위험 그룹부터 시작할 것이라고 밝혔다. 중국중앙방송(CCTV) 등은 쩡이신(曾益新) 중국 국가위생건강위원회 부주임이 19일 브리핑에서... ,"Sat, 19 Dec 2020 16:57:00 +0900"
로또942회당첨번호는? 2등 당첨자 &quot;<b>코로나</b> 때문에 월세도 밀리고 대출까지 받...,http://www.newsworks.co.kr/news/articleView.html?idxno=513423,http://www.newsworks.co.kr/news/articleView.html?idxno=513423,그는 &quot;아들한테 경제적으로 잘해주지 못해 정말 미안했었는데 따뜻한 옷이라도 한벌 사주고 싶다&quot;며 &quot;<b>코로나</b> 때문에 다들 힘들겠지만 나도 자영업자로 많이 힘들었다. 작은 음식점을 운영중인데 오늘 하루 3팀 받았다&quot;며... ,"Sat, 19 Dec 2020 16:56:00 +0900"
"새만금개발공사, 스마트 수변도시 건설 착공",http://www.gukjenews.com/news/articleView.html?idxno=2129260,http://www.gukjenews.com/news/articleView.html?idxno=2129260,"이날 착공식은 새만금 방조제 내 소라쉼터에서 <b>코로나</b>-19 사회적 거리두기 지침에 따라 참여인원을 최소화하고, 방역관리 지침을 철저히 준수한 가운데 진행됐다. 착공식에는 김현미 국토교통부 장관을 비롯해... ","Sat, 19 Dec 2020 16:56:00 +0900"
마스크 써달라는 말이 그렇게도 기분 나쁜가요,https://www.seoul.co.kr/news/newsView.php?id=20201219500033&wlog_tag3=naver,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=081&aid=0003148997,이달 1일부터 17일까지 행정안전부가 운영 중인 ‘<b>코로나</b>19 안전 신고’ 사이트에 들어온 신고 건수만 총 1만1599건에 달한다. “석유로 태워 죽이겠다” 경찰까지 폭행 마스크를 착용해 달라는 마트 직원을 때리고 출동한... ,"Sat, 19 Dec 2020 16:56:00 +0900"
"'코호트 격리' 부천 요양병원서 확진자 2명, 대기 중 사망",http://mbn.mk.co.kr/pages/news/newsView.php?category=mbn00009&news_seq_no=4376367,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=057&aid=0001530688,<b>코로나</b>19 집단 감염이 발생한 경기 부천 한 요양병원에서 병상 배정을 기다리던 확진자 2명이 숨지며 누적... A씨는 지난 11일 <b>코로나</b>19 양성 판정 후 요양병원에 격리된 상태로 1주일 동안 병상 전원을 기다리다가... ,"Sat, 19 Dec 2020 16:56:00 +0900"
"소청과의사회, <b>코로나</b>19 감염 과장 '직위해제' 순창군수 인권위에 제소",http://www.newspim.com/news/view/20201219000130,http://www.newspim.com/news/view/20201219000130,<b>코로나</b>19에 감염된 순창의료원 A과장을 직위해제 시킨 것과 관련 대한소아청소년과의사회가 순창군수를 국가인권위원회에 제소했다고 19일 밝혔다. 임현택 소청과의사회장은 이날 &quot;순창군이 간호직 5급 과장을 <b>코로나</b>19... ,"Sat, 19 Dec 2020 16:56:00 +0900"
"'방역 실패', '사재기조짐' 난리난 자극적 제목의 기사들",http://www.newsfreezone.co.kr/news/articleView.html?idxno=283869,http://www.newsfreezone.co.kr/news/articleView.html?idxno=283869,언론의 <b>코로나</b> 공포 부추기기 패턴&quot; '한국마트협회' &quot;분위기 평소와 비슷..품절되는 생필품 전혀 없다&quot; = 지금 언론 매체들은 백신 확보 때리기에서 이번에는 K방역이 무너졌다는 취지로 <b>코로나</b>19 3단계 격상을 염두에 둔... ,"Sat, 19 Dec 2020 16:56:00 +0900"
"대구·경북 청년밴드, 에티오피아 6.25참전용사 '헌정곡' 화제",http://www.gukjenews.com/news/articleView.html?idxno=2129259,http://www.gukjenews.com/news/articleView.html?idxno=2129259,백선기 칠곡군수는 &quot;대구·경북 청년이 부른 노래가 참전용사의 명예를 드높이고 후손들에게는 <b>코로나</b>19와 내전을 극복할 수 있는 힘과 용기를 심어줄 것&quot;이라고 기대했다. 또 &quot;앞으로도 참전용사의 희생과 헌신을... ,"Sat, 19 Dec 2020 16:56:00 +0900"
&quot;<b>코로나</b> 치료하다 일반 중환자 죽일수도…5대 대학병원 지켜줘야&quot;,http://www.edaily.co.kr/news/newspath.asp?newsid=01682646626000160,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=018&aid=0004811005,<b>코로나</b>19 대유행으로 인한 중증환자 병상 부족이 심각해지자 정부가 ‘병상수 1%를 비우라’는 행정명령을 발동한데 대해 “적어도 빅5 대학병원들의 경우 (<b>코로나</b>19가 아닌) 중환자를 치료할 수 있도록 지켜줘야 한다”... ,"Sat, 19 Dec 2020 16:56:00 +0900"
"박은지, 으리으리한 LA 신혼집 공개 “3000만원 조명이 포인트”",https://www.newsen.com/news_view.php?uid=202012191627034710,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=106&oid=609&aid=0000374657,그는 &quot;아무에게도 하지 않은 집 공개를 최초로 하겠다&quot;며 &quot;LA와 한국을 오가며 살고 있는데 요즘은 <b>코로나</b>19 때문에 미국에 머물고 있다&quot;고 근황을 알렸다. 박은지 신혼집의 거실은 높은 층고에 모노톤 인테리어로 깔끔한... ,"Sat, 19 Dec 2020 16:56:00 +0900"
"피앤에프비즈파트너스, 위기에 빠진 중소기업에 기회를 마련하다",http://www.hemophilia.co.kr/news/articleView.html?idxno=16339,http://www.hemophilia.co.kr/news/articleView.html?idxno=16339,"△ 피앤에프비즈파트너스 정근재 팀장 최근 <b>코로나</b> 19 상황과 더불어 경기 상황은 점점 어두워져 가고 있다. 이런 가운데 사회적 거리 두기는 상향될 것으로 예상이 되면서, 어려움이 더 커질 것으로 전망되고 있다. <b>코로나</b>... ","Sat, 19 Dec 2020 16:56:00 +0900"
"경기 부천 10명 확진…확진자 접촉 6명, 감염경로 미상 4명",https://www.news1.kr/articles/?4155497,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=421&aid=0005059659,"경기 부천시에서 신종 <b>코로나</b>바이러스 감염증(<b>코로나</b>19)확진자 10명이 추가로 발생했다. 19일 경기 부천시에 따르면 이날 확진자는 부천909~918번이다. 이 중 부천909번 등 6명은 부천, 안양, 서울 확진자의 가족이거나... ","Sat, 19 Dec 2020 16:55:00 +0900"
"가천대, 대학혁신지원사업 성과포럼 개최",http://www.ajunews.com/view/20201219164635125,http://www.ajunews.com/view/20201219164635125,"이날 포럼은 <b>코로나</b>19 예방을 위해 유튜브 온라인으로 생중계됐다. 이번 포럼은 윤원중 기획부총장(교육혁신지원사업단장)의 환영사, 우수 공모전 수상자 시상식, 학부 교육혁신 사례와 성과 발표, POST<b>코로나</b> 시대... ","Sat, 19 Dec 2020 16:54:00 +0900"
[슬라이드 포토] 박애병원은 <b>코로나</b>19 전담병원으로 개선 중,http://www.ajunews.com/view/20201219165008126,http://www.ajunews.com/view/20201219165008126,"홍승완 기자 veryhong@ajunews.com <b>코로나</b>19 병상 제공, 개선 공사 분주한 박애병원 (사진=연합뉴스) 신종 <b>코로나</b>바이러스 감염증(<b>코로나</b>19) 신규 확진자가 연일 1000명대를 오르내리는 가운데, 치료 병상 확보가 최대 급선무로... ","Sat, 19 Dec 2020 16:54:00 +0900"
[주간 <b>코로나</b>] 일주일 중 5일 확진자 1000명대…3단계 격상 조건 충족,http://www.newspim.com/news/view/20201219000129,http://www.newspim.com/news/view/20201219000129, 지난 한 주 동안 신종 <b>코로나</b>바이러스 감염증(<b>코로나</b>19) 일일 신규 확진자 수는 1000명대를 웃돌며 급증했다. 일주일간 총 6835명이 확진을 받았고 일주일 중 5일은 1000명을 넘는 확진자가 나왔다. 19일 질병관리청... ,"Sat, 19 Dec 2020 16:54:00 +0900"
'잠복감염 이 정도일 줄이야'…5일만에 숨은 확진자 286명 찾았다,http://news.mt.co.kr/mtview.php?no=2020121916422925685,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=008&aid=0004516794,<b>코로나</b>19(COVID-19) 3차 대유행이 갈수록 거세지고 있는 가운데 수도권 잠복감염이 심각한 수준인 것으로... 사회적 거리두기 2단계부터는 증상 유무에 관계 없이 <b>코로나</b>19 진단검사를 무료로 받을 수 있다. 임시... ,"Sat, 19 Dec 2020 16:53:00 +0900"
이달의소녀 측 &quot;멤버 전원 <b>코로나</b>19 음성…20일 스케줄 재개&quot;[전문],http://star.mk.co.kr/new/view.php?mc=ST&year=2020&no=1301858,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=106&oid=009&aid=0004719536,"그룹 이달의 소녀가 <b>코로나</b>19 선제 검사 결과 멤버 전원 음성 판정을 받았다. 이달의 소녀 소속사... 진행한 <b>코로나</b> 19 검사 결과, 12월 19일 전원 음성 판정 받았음을 알려드린다&quot;고 전했다. 이달의 소녀는 지난 12월 15일... ","Sat, 19 Dec 2020 16:53:00 +0900"
중국도 백신접종 대열 동참…고위험그룹 곧 백신 접종 개시,http://www.dt.co.kr/contents.html?article_no=2020121902109919607008&ref=naver,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=104&oid=029&aid=0002644072,의료·콜드체인·세관 등 근무자부터 시작…SCMP &quot;내년 춘제 전까지 5천만명 접종 계획&quot; 중국이 <b>코로나</b>19 백신... 쩡 부주임은 &quot;(백신 접종으로) 집단면역을 형성해 <b>코로나</b>19를 가능한 한 빨리 더 효과적으로 통제하는 것이... ,"Sat, 19 Dec 2020 16:53:00 +0900"
&quot;올해 크리스마스는 집에서&quot;…계획없다 81.6%,https://www.sisa-news.com/news/article.html?no=141211,https://www.sisa-news.com/news/article.html?no=141211,<b>코로나</b> 여파로 달라진 성탄절 모습을 보여주는 대목이다. 인상적인 점은 집에서 트리 장식 및 크리스마스 인테리어를 하겠단 계획이 48.6%로 절반에 달한 것. 이는 앞서 내놓은 크리스마스 계획의 3배 가량 높기도 해... ,"Sat, 19 Dec 2020 16:53:00 +0900"
[속보] 당진시 당진2동 현대보석사우나 남탕 이용자 검사 요청,http://www.asiaa.co.kr/news/articleView.html?idxno=13360,http://www.asiaa.co.kr/news/articleView.html?idxno=13360,<b>코로나</b>19 자료사진 (사진=뉴스1 제공) 당진시 <b>코로나</b>19 확진자 동선 관련 당진2동 현대보석사우나 남탕 이용자에 대한 검사를 요청했다. 당진시청은 19일 재난문자를 통해 현대보석사우나(당진2동) 남탕 이용자... ,"Sat, 19 Dec 2020 16:53:00 +0900"
북 남포항에 선박 50여척 정박 포착…&quot;대외무역 거의 없는 듯&quot;,http://mbn.mk.co.kr/pages/news/newsView.php?category=mbn00009&news_seq_no=4376363,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=057&aid=0001530687,<b>코로나</b>19로 국경을 봉쇄한 북한의 한 항구에 선박이 대규모로 정박 중인 모습이 포착됐습니다. 미국의 민간... 북한 선박들이 남포항에 발이 묶인 것은 <b>코로나</b>19가 범유행 단계로 접어들던 올해 초에도 관찰됐습니다.... ,"Sat, 19 Dec 2020 16:53:00 +0900"
"충남 여행지, 온라인으로 미리 본다",http://www.ccreview.co.kr/news/articleView.html?idxno=299657,http://www.ccreview.co.kr/news/articleView.html?idxno=299657,"이번 박람회는 포스트 <b>코로나</b> 시대에 맞춰 '안심 여행'을 주제로 안전하게 즐길 수 있는 여행 정보를... 계획&quot;이라며 &quot;<b>코로나</b>19로 어려운 상황이지만, 미리 다음 여행지를 둘러보는 기회를 통해 지친 마음을 달래고, 힘든... ","Sat, 19 Dec 2020 16:53:00 +0900"
백신과 안철수의 '가짜뉴스'로 공포 부추기는 언론과 야당,http://www.newsfreezone.co.kr/news/articleView.html?idxno=283868,http://www.newsfreezone.co.kr/news/articleView.html?idxno=283868,"이낙연 &quot;<b>코로나</b> 방역을 놓고 야당, 언론 거짓뉴스로 정부 흔들기 도 넘어&quot; 기모란 &quot;우리나라 백신은... <b>코로나</b> 대재앙&quot;이라는 극단적 발언으로 연일 정부의 <b>코로나</b>19 방역을 비판하고 있다. 언론과 야당은 백신 부작용을... ","Sat, 19 Dec 2020 16:53:00 +0900"
[속보] 고양시 일산서구 대화동 돈까스하우스 레이킨스몰점 방문자 검사 요청,http://www.asiaa.co.kr/news/articleView.html?idxno=13358,http://www.asiaa.co.kr/news/articleView.html?idxno=13358,<b>코로나</b>19 자료사진 (사진= 뉴스1 제공) 고양시는 <b>코로나</b>19 확진자 동선 관련 일산서구 대화동 돈까스하우스 레이킨스몰점 방문자에 대한 검사를 요청했다. 고양시청은 19일 재난문자를 통해 12.12.(토)~18.(금)까지... ,"Sat, 19 Dec 2020 16:53:00 +0900"
[이상민의 경제기사비평] 오류 없는 기사가 드물다 ,http://www.mediatoday.co.kr/news/articleView.html?idxno=210878,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=006&aid=0000105961,"특히, 4일 사설을 보면 국회에서 예산액을 늘린 것은 <b>코로나</b> 대응이라기보다는 내년 재보궐 선거 때문이라고 한다. 그러나 지난 4월에는 21대 국회의원 선거가, 19년 4월에도 국회의원 보궐선거, 18년 4월에는... ","Sat, 19 Dec 2020 16:52:00 +0900"
"여주시, 고미숙 작가 초청 비대면 특별강연 성료",http://www.enewstoday.co.kr/news/articleView.html?idxno=1437464,http://www.enewstoday.co.kr/news/articleView.html?idxno=1437464,있으며 <b>코로나</b>19로 지친 시민에게 깨달음과 감동을 전해줄 수 있도록 인문학 특별강연을 지속적으로 마련할 예정이다. 한편 이번 강연은 <b>코로나</b>19의 감염을 방지하고자 유튜브 실시간 스트리밍하여 비대면으로 진행했으며... ,"Sat, 19 Dec 2020 16:52:00 +0900"
"[홍석만의 경제 매뉴얼] 재벌개혁은 누더기, 노동법은 개악, 재벌 독점은 확대",http://www.mediatoday.co.kr/news/articleView.html?idxno=210891,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=006&aid=0000105960,"또한, 지주사의 자회사 지분율 요건을 강화한 것도 재벌규제라기보다는 <b>코로나</b> 위기와 불안정한 거시변동... <b>코로나</b> 위기, 입법 전쟁터 된 국회 국회가 입법 전쟁터가 된 것이 어제오늘의 일은 아니다. 하지만 최근 문제는... ","Sat, 19 Dec 2020 16:52:00 +0900"
[당진 <b>코로나</b> 현황] 시공무원 포함 6명(당진#115~120) 확진,http://www.newscj.com/news/articleView.html?idxno=810683,http://www.newscj.com/news/articleView.html?idxno=810683,"6명이 <b>코로나</b>19에 확진돼 누적 확진자가 120명으로 증가했다. 당진시에 따르면 당진#115번(50대, 충남#1264)은... 가족 간 N차 감염,N차 감염,당진시,당진시공무원,천지일보,<b>코로나</b>19,누적 확진자,당진 <b>코로나</b>,당진보건소... ","Sat, 19 Dec 2020 16:51:00 +0900"
부천 요양병원서 '병상 전원' 기다리던 확진자 2명 사망,http://yna.kr/AKR20201219048100065?did=1195m,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=001&aid=0012091017,"병원 관련 누적 사망자 6명…중수본, 의료진 18명 투입 신종 <b>코로나</b>바이러스 감염증(<b>코로나</b>19) 집단 감염이 발생한 경기 부천 한 요양병원에서 병상 배정을 기다리던 확진자 2명이 숨지며 누적 사망자가 6명으로... ","Sat, 19 Dec 2020 16:51:00 +0900"
"정부, <b>코로나</b> 중환자 병상확보 행정명령…병원은 대책회의",http://www.newsis.com/view/?id=NISX20201219_0001276381&cID=10201&pID=10200,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=003&aid=0010251285,정부가 상급종합병원 등 민간병원에 신종 <b>코로나</b>바이러스 감염증(<b>코로나</b>19) 중환자를 치료할 병상을 확보하라는 행정명령을 내렸다. <b>코로나</b>19 '3차 대유행'으로 병상 부족 문제가 심각해지고 있기 때문이다. 19일... ,"Sat, 19 Dec 2020 16:51:00 +0900"
"평택시, '<b>코로나</b>19' 246~253번 추가 확진자 발생…역학조사 중",http://moneys.mt.co.kr/news/mwView.php?no=2020121916228026207,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=417&aid=0000633966,"평택시는 <b>코로나</b>바이러스감염증(<b>코로나</b>19) 확진자 246~253번 추가 발생 했다고 19일 밝혔다. 이번 확진자는 서정동 1명, 이충동 1명, 용이동 1명, 비전1동 2명, 청북읍 1명, 고덕면 1명, 안중읍 1명으로 감염속도가... ","Sat, 19 Dec 2020 16:51:00 +0900"
"[EBN 오늘(19일) 이슈 종합] 가계·기업 부채 규모는, 밀어내기 물량 1만 가구...",https://www.ebn.co.kr/news/view/1464627/?sc=Naver,https://www.ebn.co.kr/news/view/1464627/?sc=Naver,올해 부동산규제 및 <b>코로나</b>19 등으로 분양 시기를 놓친 밀어내기 물량이 몰렸기 때문으로 여겨진다. 19일... ■<b>코로나</b>로 바뀐 식생활…온라인 구매 비중 늘어 <b>코로나</b>19 확산의 영향으로 온라인에서 식품을 구매하는... ,"Sat, 19 Dec 2020 16:51:00 +0900"
"2021 호주오픈 예선, UAE와 카타르에서 개최",http://isplus.live.joins.com/news/article/article.asp?total_id=23949963,https://sports.news.naver.com/news.nhn?oid=241&aid=0003078673,하지만 2021년 호주오픈은 신종 <b>코로나</b>바이러스 감염증(<b>코로나</b>19) 확산을 우려해 본선 개막 1개월 전에 아예 다른 대륙에서 치르게 됐다. 2021년 호주오픈 남자부 예선은 여자부와 같은 기간에 카타르 도하에서... ,"Sat, 19 Dec 2020 16:51:00 +0900"
방역당국 &quot;당분간 신규 확진자 1000명 지속될 듯&quot;,http://news.mk.co.kr/newsRead.php?no=1301854&year=2020,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=009&aid=0004719535,선제적 검사 늘려…스키장·파티룸 등 우려 방역당국은 국내 신종 <b>코로나</b>바이러스 감염증(<b>코로나</b>19) 신규 확진자가 당분간 연일 1000명대를 기록할 것으로 내다봤다. 임숙영 중앙방역대책본부 상황총괄단장은 19일 정례... ,"Sat, 19 Dec 2020 16:51:00 +0900"
<b>코로나</b>19 극복…가치삽시다 크리스마스 마켓,http://www.yonhapnewstv.co.kr/MYH20201219007100038/?did=1825m,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=422&aid=0000462423,&lt;질문 3&gt; 추운 날씨에 <b>코로나</b>19까지 많이 지쳐있는 시민들과 소상공인을 위해 따뜻한 말 한마디 부탁드립니다. 올해로 2회째를 맞이한 가치삽시다 행사는 <b>코로나</b>19 우려로 온라인을 중심으로 행사가 진행됩니다. 최근... ,"Sat, 19 Dec 2020 16:50:00 +0900"
"[속보] 당진시 당진2동 당진장례식장, 당진3동 맨투맨 미용실 방문자 검사 요...",http://www.asiaa.co.kr/news/articleView.html?idxno=13357,http://www.asiaa.co.kr/news/articleView.html?idxno=13357,"<b>코로나</b>19 관련사진 (사진=뉴스1 제공) 당진시는 <b>코로나</b>19 확진자 동선 관련 당진2동 당진장례식장, 당진3동 맨투맨 미용실 방문자에 대한 검사를 요청했다. 당진시청은 19일 재난문자를 통해 당진장례식장... ","Sat, 19 Dec 2020 16:50:00 +0900"
북 남포항에 선박 50척 수주째 정박…&quot;<b>코로나</b>로 운항 멈춘듯&quot;,http://yna.kr/AKR20201219048000504?did=1195m,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=001&aid=0012091016,신종 <b>코로나</b>바이러스 감염증(<b>코로나</b>19)으로 국경을 봉쇄한 북한의 한 항구에 선박이 대규모로 정박 중인 모습이 포착됐다. 미국의 민간 위성사진 서비스업체인 '플래닛랩스'가 촬영한 18일자 사진에 북한 최대 항구인... ,"Sat, 19 Dec 2020 16:50:00 +0900"
안동시 <b>코로나</b>19 빠른 확산..불특정 다수 감염 잇따라,http://www.kukinews.com/newsView/kuk202012190077,http://www.kukinews.com/newsView/kuk202012190077,"▲ 자료사진=쿠키뉴스 DB 경북 안동시의 <b>코로나</b>19 감염이 걷잡을 수 없이 확산되고 있다. 매일 오전, 오후 1~3명씩 확진자가 속출하고 있다. 안동시는 19일 오후 <b>코로나</b>19 추가 확진자가 3명 더 발생했다고 밝혔다. 91... ","Sat, 19 Dec 2020 16:49:00 +0900"
&quot;캐나다·일본이 쓰고 남은 것 사라&quot;…의대 교수가 밝힌 <b>코로나</b> 백신 대란 해...,https://www.insight.co.kr/news/317212,https://www.insight.co.kr/news/317212,앞서 쥐스탱 트뤼도 캐나다 총리는 캐나다 CTV 인터뷰에서 &quot;캐나다가 접종받으면서 만약 필요한 것보다 더 많은 백신이 있다면 반드시 세계와 공유할 것&quot;이라고 말했다캐나다는 국민 1인당 5번 맞을 수 있는 <b>코로나</b>19 백신을... ,"Sat, 19 Dec 2020 16:49:00 +0900"
